country,year,int_bandwidth_i4214,series_code,series_name,series_units,variable,int_bandwidth_i994,int_bandwidth_i994B,int_bandwidth_i994u
ARM,2010,10547.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ARM,2011,26050.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ARM,2012,30000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ARM,2013,45600.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ARM,2014,61528.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ARM,2015,118187.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ARM,2016,111054.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ARM,2017,208092.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ARM,2018,341244.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ARM,2019,662562.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ARM,2020,590968.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ARM,2021,477470.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ARM,2022,432550.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ARM,2023,459005.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AUT,2010,345530.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AUT,2011,427421.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AUT,2012,510567.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AUT,2013,728138.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AUT,2014,330000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AUT,2015,360000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AUT,2016,395000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AUT,2017,405000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AZE,2010,38000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AZE,2011,62000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AZE,2012,94000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AZE,2013,143000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AZE,2014,187000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AZE,2015,260000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AZE,2016,260000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AZE,2017,360000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AZE,2018,414000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AZE,2019,485050.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AZE,2020,688000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AZE,2021,692122.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AZE,2022,1089590.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
AZE,2023,2424060.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BEL,2010,630647.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BEL,2011,787315.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BEL,2012,856460.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BEL,2013,920000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BEL,2014,1040000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BEL,2015,1130000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BEL,2016,1290000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BEL,2017,1350000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BLR,2010,67000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BLR,2011,200000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BLR,2012,350000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BLR,2013,480480.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BLR,2014,783000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BLR,2015,803120.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BLR,2016,1104080.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BLR,2017,1338160.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BLR,2018,1480280.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BLR,2019,1551240.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BLR,2020,1932960.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BLR,2021,1891000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BLR,2022,2297000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BLR,2023,3095000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BGR,2010,232600.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BGR,2011,252800.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BGR,2012,342855.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BGR,2013,413370.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BGR,2014,537415.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BGR,2015,617811.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BGR,2016,885180.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BGR,2017,805890.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BGR,2018,2081780.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BGR,2019,2305950.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BGR,2020,2625900.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BGR,2021,2983570.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BGR,2022,4168950.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
BGR,2023,3546080.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CYP,2010,30200.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CYP,2011,34500.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CYP,2012,48000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CYP,2013,47340.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CYP,2014,27000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CYP,2015,34000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CYP,2016,39210.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CYP,2017,198245.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CYP,2018,235465.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CYP,2019,876242.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CYP,2020,1144920.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CYP,2021,1314900.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CYP,2022,1813360.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CYP,2023,1917270.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DEU,2010,2676930.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DEU,2011,3214320.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DEU,2012,3686340.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DEU,2013,2350000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DEU,2014,2600000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DEU,2015,3050000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DEU,2016,3500000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DEU,2017,3750000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DNK,2010,453948.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DNK,2011,508642.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DNK,2012,593827.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DNK,2013,305000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DNK,2014,350000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DNK,2015,395000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DNK,2016,450000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
DNK,2017,485000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ESP,2010,976916.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ESP,2011,1325960.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ESP,2012,1593270.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ESP,2013,600000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ESP,2014,700000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ESP,2015,830000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ESP,2016,1010000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ESP,2017,1060000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
EST,2010,23000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
EST,2011,25000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
EST,2012,27000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
EST,2013,30000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
EST,2014,39600.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
EST,2015,124000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
EST,2016,140000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
EST,2017,142000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FRA,2010,3500000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FRA,2011,3948000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FRA,2012,4453300.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FRA,2013,1950000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FRA,2014,2150000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FRA,2015,2400000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FRA,2016,2700000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FRA,2017,2850000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FIN,2010,316488.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FIN,2011,392949.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FIN,2012,474154.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FIN,2013,255000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FIN,2014,305000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FIN,2015,345000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FIN,2016,385000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
FIN,2017,405000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
GRC,2010,156339.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
GRC,2011,300000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
GRC,2012,400000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
GRC,2013,480000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
GRC,2014,550000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
GRC,2015,552833.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
GRC,2016,527780.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
GRC,2017,666524.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
GRC,2018,885031.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
GRC,2019,1115840.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
GRC,2020,1672620.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
GRC,2021,1911440.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
GRC,2022,2198290.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
GRC,2023,2720620.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HUN,2010,395267.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HUN,2011,495151.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HUN,2012,506646.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HUN,2013,280000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HUN,2014,315000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HUN,2015,365000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HUN,2016,425000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HUN,2017,455000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
NLD,2010,2326000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
NLD,2011,2500000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
NLD,2012,3000000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
NLD,2013,1400000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
NLD,2014,1550000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
NLD,2015,1700000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
NLD,2016,1800000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
NLD,2017,1900000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HRV,2010,55000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HRV,2011,62000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HRV,2012,100000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HRV,2013,116000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HRV,2014,150000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HRV,2015,169425.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HRV,2016,224547.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HRV,2017,353284.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HRV,2018,430920.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HRV,2019,559657.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HRV,2020,709690.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HRV,2021,867368.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
HRV,2022,853886.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ITA,2010,2000000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ITA,2011,2100000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ITA,2012,2500000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ITA,2013,800000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ITA,2014,900000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ITA,2015,1000000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ITA,2016,1200000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ITA,2017,1300000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
IRL,2010,218375.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
IRL,2011,281697.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
IRL,2012,297100.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
IRL,2013,215000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
IRL,2014,260000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
IRL,2015,295000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
IRL,2016,300000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
IRL,2017,315000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LTU,2010,93787.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LTU,2011,146070.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LTU,2012,150727.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LTU,2013,181532.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LTU,2014,248287.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LTU,2015,297429.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LTU,2016,441314.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LTU,2017,602597.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LTU,2018,782460.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LTU,2019,1068100.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LTU,2020,1611210.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LTU,2021,1679870.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LTU,2022,1846000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LTU,2023,2183000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LUX,2010,1160720.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LUX,2011,1470720.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LUX,2012,2044310.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LUX,2013,3205940.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LUX,2014,3500000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LUX,2015,3800000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LUX,2016,4502520.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LUX,2017,4800000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LVA,2010,48000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LVA,2011,72000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LVA,2012,90000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LVA,2013,150000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LVA,2014,170000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LVA,2015,180000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LVA,2016,200000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
LVA,2017,210000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
MLT,2010,124186.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
MLT,2011,136294.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
MLT,2012,187372.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
MLT,2013,68000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
MLT,2014,89000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
MLT,2015,105000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
MLT,2016,122000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
MLT,2017,126000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
POL,2010,630286.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
POL,2011,922855.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
POL,2012,1016300.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
POL,2013,480000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
POL,2014,530000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
POL,2015,600000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
POL,2016,660000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
POL,2017,660000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
PRT,2013,220000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
PRT,2014,270000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
PRT,2015,340000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
PRT,2016,390000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
PRT,2017,402974.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
PRT,2018,522870.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
PRT,2019,578075.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
PRT,2020,858480.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
PRT,2021,1424890.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
PRT,2022,1606800.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
PRT,2023,1989480.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ROU,2010,440000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ROU,2011,1190000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ROU,2012,1254000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ROU,2013,365000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ROU,2014,455000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ROU,2015,505000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ROU,2016,580000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
ROU,2017,625000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SWE,2010,2000000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SWE,2011,2100000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SWE,2012,3000000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SWE,2013,380000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SWE,2014,460000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SWE,2015,530000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SWE,2016,600000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SWE,2017,640000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SVN,2010,105955.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SVN,2011,124547.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SVN,2012,139309.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SVN,2013,115000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SVN,2014,135000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SVN,2015,160000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SVN,2016,195000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SVN,2017,206070.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SVN,2018,253130.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SVN,2019,330000.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SVN,2020,522730.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SVN,2021,783450.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SVN,2022,849610.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
SVN,2023,944520.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
CZE,2010,471033.0,i4214,International bandwidth usage,Mbit/s,int_bandwidth,,,
