country,year,int_bandwidth_i4214,series_code,series_name,series_units,variable,int_bandwidth_i994,int_bandwidth_i994B,int_bandwidth_i994u
BLR,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,189318.0
BLR,2018,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,197330.0
BLR,2019,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,198584.0
BLR,2020,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,242940.0
BLR,2021,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,235247.0
BLR,2022,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,279756.0
BLR,2023,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,371015.0
BGR,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,67647.7
BGR,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,71393.6
BGR,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,90283.7
BGR,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,107238.0
BGR,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,134075.0
BGR,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,151927.0
BGR,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,207593.0
BGR,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,179619.0
BGR,2018,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,457456.0
BGR,2019,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,486526.0
BGR,2020,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,539773.0
BGR,2021,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,576358.0
BGR,2022,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,771871.0
BGR,2023,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,649095.0
CYP,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,67863.6
CYP,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,70389.2
CYP,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,91656.8
CYP,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,84098.5
CYP,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,45242.7
CYP,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,54884.7
CYP,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,59386.1
CYP,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,279451.0
CYP,2018,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,313273.0
CYP,2019,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,1128250.0
CYP,2020,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,1378790.0
CYP,2021,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,1558160.0
CYP,2022,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,2132350.0
CYP,2023,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,2174860.0
DEU,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,40387.3
DEU,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,48914.4
DEU,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,55321.7
DEU,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,34451.1
DEU,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,37068.2
DEU,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,42425.0
DEU,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,50247.5
DEU,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,53468.4
DNK,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,92227.2
DNK,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,101664.0
DNK,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,115103.0
DNK,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,57398.0
DNK,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,64603.4
DNK,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,72144.3
DNK,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,81015.3
DNK,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,86639.0
ESP,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,31696.4
ESP,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,42052.5
ESP,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,48540.6
ESP,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,17873.9
ESP,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,19665.9
ESP,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,22594.1
ESP,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,26827.1
ESP,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,26732.7
EST,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,23312.3
EST,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,24620.1
EST,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,26041.7
EST,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,28452.4
EST,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,35762.2
EST,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,106693.0
EST,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,121957.0
EST,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,122342.0
FRA,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,71415.5
FRA,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,79600.6
FRA,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,85362.6
FRA,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,36969.4
FRA,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,39682.0
FRA,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,47394.6
FRA,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,52331.4
FRA,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,54228.0
FIN,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,67912.7
FIN,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,82208.5
FIN,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,97440.7
FIN,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,51230.4
FIN,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,64536.4
FIN,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,72851.1
FIN,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,79880.0
FIN,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,84057.4
GRC,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,31651.7
GRC,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,52285.6
GRC,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,65743.0
GRC,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,73105.4
GRC,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,79880.6
GRC,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,76441.1
GRC,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,70894.6
GRC,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,88681.1
GRC,2018,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,114171.0
GRC,2019,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,137573.0
GRC,2020,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,200124.0
GRC,2021,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,230174.0
GRC,2022,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,253841.0
GRC,2023,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,312445.0
HUN,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,60937.5
HUN,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,73185.2
HUN,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,72386.8
HUN,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,38975.5
HUN,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,42216.4
HUN,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,50932.4
HUN,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,54657.0
HUN,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,60581.8
NLD,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,152877.0
NLD,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,162282.0
NLD,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,190992.0
NLD,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,87820.3
NLD,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,99289.5
NLD,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,108338.0
NLD,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,115719.0
NLD,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,117739.0
HRV,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,22612.4
HRV,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,25061.8
HRV,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,37905.1
HRV,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,40964.8
HRV,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,51845.6
HRV,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,57980.0
HRV,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,74672.7
HRV,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,129078.0
HRV,2018,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,142194.0
HRV,2019,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,177535.0
HRV,2020,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,229171.0
HRV,2021,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,271996.0
HRV,2022,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,266294.0
ITA,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,61926.9
ITA,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,63957.9
ITA,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,73976.0
ITA,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,22562.0
ITA,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,26664.6
ITA,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,28393.3
ITA,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,32355.7
ITA,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,34127.4
IRL,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,68574.0
IRL,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,82135.5
IRL,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,83964.0
IRL,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,59413.4
IRL,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,66851.0
IRL,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,75133.7
IRL,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,75582.5
IRL,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,77852.7
LTU,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,48738.1
LTU,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,75785.0
LTU,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,75023.9
LTU,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,89641.7
LTU,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,117349.0
LTU,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,143403.0
LTU,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,206806.0
LTU,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,274409.0
LTU,2018,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,350218.0
LTU,2019,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,468411.0
LTU,2020,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,693878.0
LTU,2021,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,691514.0
LTU,2022,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,747030.0
LTU,2023,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,864226.0
LUX,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,2524320.0
LUX,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,3150100.0
LUX,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,4187400.0
LUX,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,6291850.0
LUX,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,6646030.0
LUX,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,6922940.0
LUX,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,7862830.0
LUX,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,8264960.0
LVA,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,33441.6
LVA,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,50111.1
LVA,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,60495.2
LVA,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,99044.2
LVA,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,112428.0
LVA,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,114907.0
LVA,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,127812.0
LVA,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,134936.0
MLT,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,466391.0
MLT,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,471881.0
MLT,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,644005.0
MLT,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,230304.0
MLT,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,280165.0
MLT,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,310644.0
MLT,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,343225.0
MLT,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,332404.0
POL,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,26548.4
POL,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,38988.0
POL,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,42643.9
POL,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,19962.0
POL,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,20797.3
POL,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,23059.2
POL,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,23531.7
POL,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,22705.2
PRT,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,33876.7
PRT,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,40168.9
PRT,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,47770.2
PRT,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,53525.2
PRT,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,52861.1
PRT,2018,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,67825.8
PRT,2019,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,74176.5
PRT,2020,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,105774.0
PRT,2021,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,166601.0
PRT,2022,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,182547.0
PRT,2023,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,222325.0
ROU,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,53930.0
ROU,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,146645.0
ROU,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,135587.0
ROU,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,36557.7
ROU,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,42135.7
ROU,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,45574.7
ROU,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,49285.7
ROU,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,49795.0
SWE,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,236955.0
SWE,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,239560.0
SWE,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,338209.0
SWE,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,41759.1
SWE,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,51273.5
SWE,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,59689.2
SWE,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,67443.7
SWE,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,68416.7
SVN,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,74030.8
SVN,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,90273.4
SVN,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,99262.2
SVN,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,76947.2
SVN,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,91616.6
SVN,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,106256.0
SVN,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,125297.0
SVN,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,126661.0
SVN,2018,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,153374.0
SVN,2019,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,190585.0
SVN,2020,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,287100.0
SVN,2021,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,416486.0
SVN,2022,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,451752.0
SVN,2023,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,493335.0
CZE,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,65409.0
CZE,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,81084.9
CZE,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,90621.7
CZE,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,47497.6
CZE,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,52516.2
CZE,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,56506.4
CZE,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,61577.0
CZE,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,59773.0
UKR,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,30557.9
UKR,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,38999.8
UKR,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,40198.8
UKR,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,51086.2
UKR,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,58674.4
UKR,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,72394.6
UKR,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,79417.1
UKR,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,73625.0
MDA,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,87200.5
MDA,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,107590.0
MDA,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,118950.0
MDA,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,154470.0
MDA,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,109733.0
MDA,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,147179.0
MDA,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,151896.0
MDA,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,223646.0
MDA,2018,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,321771.0
MDA,2019,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,330198.0
MDA,2020,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,423092.0
MDA,2021,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,416536.0
MDA,2022,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,507900.0
MDA,2023,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,610216.0
GEO,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,23854.9
GEO,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,20501.5
GEO,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,35255.9
GEO,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,67384.1
GEO,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,100527.0
GEO,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,109356.0
GEO,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,98259.7
GEO,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,110629.0
GEO,2018,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,135376.0
GEO,2019,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,131325.0
GEO,2020,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,188802.0
GEO,2021,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,202786.0
GEO,2022,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,202154.0
GEO,2023,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,234720.0
SVK,2010,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,12248.4
SVK,2011,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,12442.9
SVK,2012,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,12059.6
SVK,2013,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,11865.8
SVK,2014,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,15006.9
SVK,2015,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,41555.7
SVK,2016,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,52680.0
SVK,2017,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,77873.3
SVK,2018,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,96499.0
SVK,2019,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,70529.0
SVK,2020,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,64715.3
SVK,2021,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,72767.5
SVK,2022,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,96707.2
SVK,2023,,i994u,International bandwidth usage,Mbit/s,int_bandwidth,,,133328.0
